,,,Actual,Predicted,Commodity
319,Zinc,36,6.915904695031184,7.303624513739612,Zinc
319,Zinc,2,6.8813917384891266,7.301272978151768,Zinc
319,Zinc,48,6.706099916127504,7.29912683842036,Zinc
319,Zinc,40,,,Zinc
319,Zinc,27,,,Zinc
319,Zinc,17,,,Zinc
319,Zinc,20,,,Zinc
319,Zinc,0,,,Zinc
319,Zinc,41,,,Zinc
319,Zinc,19,,,Zinc
319,Zinc,4,,,Zinc
319,Zinc,23,,,Zinc
319,Zinc,35,,,Zinc
319,Zinc,22,,,Zinc
319,Zinc,29,,,Zinc
319,Zinc,37,,,Zinc
319,Zinc,5,,,Zinc
319,Zinc,46,,,Zinc
319,Zinc,34,,,Zinc
319,Zinc,25,,,Zinc
319,Zinc,18,,,Zinc
1025,Zinc,33,,,Zinc
1025,Zinc,30,,,Zinc
1025,Zinc,6,,,Zinc
1025,Zinc,8,,,Zinc
1025,Zinc,32,,,Zinc
1025,Zinc,15,,,Zinc
1025,Zinc,28,,,Zinc
1025,Zinc,9,6.0247486378843105,6.135149832434095,Zinc
1025,Zinc,43,6.525374307154742,6.221783442621244,Zinc
1025,Zinc,16,6.6394976463087945,6.2624680110555815,Zinc
1025,Zinc,11,6.360327954689108,5.992794664459618,Zinc
1025,Zinc,49,6.089298334324791,5.854657312602974,Zinc
1025,Zinc,47,5.975351973282269,5.9036914720553275,Zinc
1025,Zinc,44,6.471409855607579,6.134569962798179,Zinc
1025,Zinc,13,6.798334763245471,6.4398513182349895,Zinc
1025,Zinc,7,7.830642840302051,7.435894433725948,Zinc
1025,Zinc,26,7.731779535943177,7.436143579063216,Zinc
1025,Zinc,14,6.946893048743787,6.8277893599886825,Zinc
1025,Zinc,3,7.055499862775635,6.62870409112412,Zinc
1025,Zinc,45,7.257991753924247,6.922074363396061,Zinc
1025,Zinc,10,7.247621520389355,6.961562882236919,Zinc
1025,Zinc,24,7.233829163869188,6.788542978116976,Zinc
1025,Zinc,39,7.050658608623818,6.797591229066813,Zinc
1025,Zinc,1,7.08468640190054,6.974843588429277,Zinc
1025,Zinc,42,6.831180301105654,6.847897363086304,Zinc
1025,Zinc,12,6.775534824089194,6.918040082052915,Zinc
1025,Zinc,31,6.905276377935953,7.280358824372803,Zinc
1025,Zinc,38,7.365728860366247,7.281112033648597,Zinc
1025,Zinc,21,,,Zinc
1025,Zinc,36,,,Zinc
1025,Zinc,2,,,Zinc
1025,Zinc,48,,,Zinc
1025,Zinc,40,,,Zinc
1025,Zinc,27,,,Zinc
1025,Zinc,17,,,Zinc
1025,Zinc,20,,,Zinc
1025,Zinc,0,,,Zinc
1025,Zinc,41,,,Zinc
1025,Zinc,19,,,Zinc
1025,Zinc,4,,,Zinc
1025,Zinc,23,,,Zinc
1025,Zinc,35,,,Zinc
1025,Zinc,22,,,Zinc
1025,Zinc,29,,,Zinc
1025,Zinc,37,,,Zinc
1025,Zinc,5,,,Zinc
1025,Zinc,46,,,Zinc
1025,Zinc,34,,,Zinc
1025,Zinc,25,,,Zinc
1025,Zinc,18,,,Zinc
453,Copper,33,,,Copper
453,Copper,30,,,Copper
453,Copper,6,,,Copper
453,Copper,8,,,Copper
453,Copper,32,7.481553423698245,7.218926290438903,Copper
453,Copper,15,7.1584489055214,6.928570105700173,Copper
453,Copper,28,7.299593245834876,6.969063539009851,Copper
453,Copper,9,6.860575215589851,6.601190077428381,Copper
453,Copper,43,6.844777274550252,6.560794066185399,Copper
453,Copper,16,6.949601475966947,6.716664711149075,Copper
453,Copper,11,6.677115613497249,6.548160089806185,Copper
453,Copper,49,6.68073263215412,6.519894683224943,Copper
453,Copper,47,6.795621653211424,6.67001979668066,Copper
453,Copper,44,7.348338691063473,7.235983756004057,Copper
453,Copper,13,7.760342708042386,7.542512301355998,Copper
453,Copper,7,8.552521374485417,8.23156315849797,Copper
453,Copper,26,8.491175695992613,8.23092381704653,Copper
453,Copper,14,8.175774977232976,8.025906185699563,Copper
453,Copper,3,8.178409294207643,7.977541641110888,Copper
453,Copper,45,8.471473719154238,8.27118228881474,Copper
453,Copper,10,8.597384603106187,8.450784310023403,Copper
453,Copper,24,8.538697905962339,8.33722526189564,Copper
453,Copper,39,8.434432443903402,8.240509201079462,Copper
453,Copper,1,8.31418102026963,8.138043765379505,Copper
453,Copper,42,7.810556688901085,7.868010568709978,Copper
453,Copper,12,7.871135797734717,7.744486645471595,Copper
453,Copper,31,7.743548137156808,7.755597349743465,Copper
453,Copper,38,8.207349642498405,8.004110944574846,Copper
453,Copper,21,8.217581825110754,8.006936935077086,Copper
453,Copper,36,8.201733973210903,8.006936935077086,Copper
453,Copper,2,8.201733973210903,8.006936935077086,Copper
453,Copper,48,8.212384299950337,8.006936935077086,Copper
453,Copper,40,,,Copper
453,Copper,27,,,Copper
453,Copper,17,,,Copper
453,Copper,20,,,Copper
453,Copper,0,,,Copper
453,Copper,41,,,Copper
453,Copper,19,,,Copper
453,Copper,4,,,Copper
453,Copper,23,,,Copper
453,Copper,35,,,Copper
453,Copper,22,,,Copper
453,Copper,29,,,Copper
453,Copper,37,,,Copper
453,Copper,5,,,Copper
453,Copper,46,,,Copper
453,Copper,34,,,Copper
453,Copper,25,,,Copper
453,Copper,18,,,Copper
354,Zinc,33,6.111295344039136,6.151761639616719,Zinc
354,Zinc,30,6.356656269820924,6.274543837946654,Zinc
354,Zinc,6,5.895571230890264,6.0056156884140535,Zinc
354,Zinc,8,5.765156076288665,5.999560395925405,Zinc
354,Zinc,32,6.502228617233386,5.999632586735861,Zinc
354,Zinc,15,6.330368122608995,5.935795940428369,Zinc
354,Zinc,28,6.29226228861981,6.262378442579956,Zinc
354,Zinc,9,4.0535045178445,6.038247562700719,Zinc
354,Zinc,43,5.765870447061018,6.140089965428451,Zinc
354,Zinc,16,6.270761863395494,6.184574356829901,Zinc
354,Zinc,11,6.215515440192322,5.891776766302055,Zinc
354,Zinc,49,,,Zinc
354,Zinc,47,,,Zinc
354,Zinc,44,,,Zinc
354,Zinc,13,,,Zinc
354,Zinc,7,,,Zinc
354,Zinc,26,,,Zinc
354,Zinc,14,,,Zinc
354,Zinc,3,6.283462351207828,6.2994153540471105,Zinc
354,Zinc,45,7.255477720907434,6.748179511214843,Zinc
354,Zinc,10,7.1829018612942965,6.8186351932978395,Zinc
354,Zinc,24,7.162340802540535,6.653474760134558,Zinc
354,Zinc,39,7.059243385424006,6.654123966640767,Zinc
354,Zinc,1,6.863276668029789,6.759296094681085,Zinc
354,Zinc,42,7.075301054011304,6.683842777556541,Zinc
354,Zinc,12,7.2165217645530175,6.795887185436144,Zinc
354,Zinc,31,7.630035001380384,7.138016284523132,Zinc
354,Zinc,38,7.5999959732779265,7.140093869583006,Zinc
354,Zinc,21,7.62579134541291,7.140093869583006,Zinc
354,Zinc,36,7.62579134541291,7.140093869583006,Zinc
354,Zinc,2,7.62579134541291,7.140093869583006,Zinc
354,Zinc,48,7.62579134541291,7.140093869583006,Zinc
354,Zinc,40,7.62579134541291,7.140093869583006,Zinc
354,Zinc,27,7.62579134541291,7.140093869583006,Zinc
354,Zinc,17,7.62579134541291,7.140093869583006,Zinc
354,Zinc,20,7.62579134541291,7.140093869583006,Zinc
354,Zinc,0,7.62579134541291,7.140093869583006,Zinc
354,Zinc,41,7.62579134541291,7.140093869583006,Zinc
354,Zinc,19,7.62579134541291,7.140093869583006,Zinc
354,Zinc,4,7.62579134541291,7.140093869583006,Zinc
354,Zinc,23,7.62579134541291,7.140093869583006,Zinc
354,Zinc,35,7.62579134541291,7.140093869583006,Zinc
354,Zinc,22,7.62579134541291,7.140093869583006,Zinc
354,Zinc,29,7.62579134541291,7.140093869583006,Zinc
354,Zinc,37,,,Zinc
354,Zinc,5,,,Zinc
354,Zinc,46,,,Zinc
354,Zinc,34,,,Zinc
354,Zinc,25,,,Zinc
354,Zinc,18,,,Zinc
964,Copper,33,,,Copper
964,Copper,30,,,Copper
964,Copper,6,,,Copper
964,Copper,8,,,Copper
964,Copper,32,,,Copper
964,Copper,15,,,Copper
964,Copper,28,,,Copper
964,Copper,9,,,Copper
964,Copper,43,,,Copper
964,Copper,16,,,Copper
964,Copper,11,,,Copper
964,Copper,49,,,Copper
964,Copper,47,,,Copper
964,Copper,44,,,Copper
964,Copper,13,,,Copper
964,Copper,7,,,Copper
964,Copper,26,,,Copper
964,Copper,14,,,Copper
964,Copper,3,,,Copper
964,Copper,45,,,Copper
964,Copper,10,,,Copper
964,Copper,24,8.166616670662409,8.267313921216942,Copper
964,Copper,39,7.936618937436386,8.175344497527208,Copper
964,Copper,1,7.882659653797373,8.074564510315229,Copper
964,Copper,42,7.816146884991829,7.806410101148799,Copper
964,Copper,12,7.856786537694088,7.676007662505536,Copper
964,Copper,31,8.238780452006292,7.956129110189179,Copper
964,Copper,38,8.33121989912796,8.013066208548908,Copper
964,Copper,21,8.25621786408833,8.016530370599336,Copper
964,Copper,36,8.29100296554759,8.019921597476692,Copper
964,Copper,2,8.269951550441691,8.019921597476692,Copper
964,Copper,48,8.340396002024587,8.018234908484086,Copper
964,Copper,40,8.363813902048008,8.02159080751242,Copper
964,Copper,27,8.314073034370915,7.9905537284578925,Copper
964,Copper,17,8.279743192263131,7.980158035985953,Copper
964,Copper,20,8.141521113505837,7.94949636622033,Copper
964,Copper,0,8.230700834998206,7.959566978204581,Copper
964,Copper,41,8.379135506636324,7.994531148490048,Copper
964,Copper,19,8.35711860512338,7.998412717685112,Copper
964,Copper,4,8.181991564291005,7.964375613711098,Copper
964,Copper,23,8.069432461917394,7.94949636622033,Copper
964,Copper,35,8.291083576953358,7.988527571843376,Copper
964,Copper,22,8.346924307547273,8.000318980489123,Copper
964,Copper,29,8.32985197575385,7.984397157662966,Copper
964,Copper,37,8.323276545475006,7.977995891750883,Copper
964,Copper,5,8.375573480374014,7.994531148490048,Copper
964,Copper,46,8.317326342486332,7.986475603622846,Copper
964,Copper,34,8.191472509124806,7.954610361679868,Copper
964,Copper,25,8.217754180295094,7.959566978204581,Copper
964,Copper,18,8.35781431055111,7.994531148490048,Copper
764,Zinc,33,6.441637630466549,6.11863111310224,Zinc
764,Zinc,30,6.564043063992141,6.256802166800389,Zinc
764,Zinc,6,6.3268428543783894,5.993101656677765,Zinc
764,Zinc,8,6.435037385998047,6.024553346080613,Zinc
764,Zinc,32,6.423085139162091,6.03647939012141,Zinc
764,Zinc,15,6.390866960196146,6.0212428868307875,Zinc
764,Zinc,28,6.701544168807205,6.306324508004328,Zinc
764,Zinc,9,6.354463961152608,6.025442186160607,Zinc
764,Zinc,43,6.391972737203358,6.063956859021313,Zinc
764,Zinc,16,6.434167405949955,6.108327568336139,Zinc
764,Zinc,11,6.096989493096401,5.810167596550366,Zinc
764,Zinc,49,5.737409120220837,5.6378149367244275,Zinc
764,Zinc,47,5.063179788302752,5.690778943099111,Zinc
764,Zinc,44,,5.690778943099111,Zinc
764,Zinc,13,,,Zinc
764,Zinc,7,,,Zinc
764,Zinc,26,,,Zinc
764,Zinc,14,,,Zinc
764,Zinc,3,,,Zinc
764,Zinc,45,,,Zinc
764,Zinc,10,,,Zinc
764,Zinc,24,,,Zinc
764,Zinc,39,,,Zinc
764,Zinc,1,,,Zinc
764,Zinc,42,,,Zinc
764,Zinc,12,,,Zinc
764,Zinc,31,,,Zinc
764,Zinc,38,,,Zinc
764,Zinc,21,,,Zinc
764,Zinc,36,,,Zinc
764,Zinc,2,,,Zinc
764,Zinc,48,,,Zinc
764,Zinc,40,,,Zinc
764,Zinc,27,,,Zinc
764,Zinc,17,,,Zinc
764,Zinc,20,,,Zinc
764,Zinc,0,,,Zinc
764,Zinc,41,,,Zinc
764,Zinc,19,,,Zinc
764,Zinc,4,,,Zinc
764,Zinc,23,,,Zinc
764,Zinc,35,,,Zinc
764,Zinc,22,,,Zinc
764,Zinc,29,,,Zinc
764,Zinc,37,,,Zinc
764,Zinc,5,,,Zinc
764,Zinc,46,,,Zinc
764,Zinc,34,,,Zinc
764,Zinc,25,,,Zinc
764,Zinc,18,,,Zinc
1069,Gold,33,,,Gold
1069,Gold,30,,,Gold
1069,Gold,6,,,Gold
1069,Gold,8,,,Gold
1069,Gold,32,,,Gold
1069,Gold,15,,,Gold
1069,Gold,28,,,Gold
1069,Gold,9,,,Gold
1069,Gold,43,,,Gold
1069,Gold,16,,,Gold
1069,Gold,11,,,Gold
1069,Gold,49,,,Gold
1069,Gold,47,,,Gold
1069,Gold,44,,,Gold
1069,Gold,13,,,Gold
1069,Gold,7,,,Gold
1069,Gold,26,,,Gold
1069,Gold,14,,,Gold
1069,Gold,3,,,Gold
1069,Gold,45,,,Gold
1069,Gold,10,,,Gold
1069,Gold,24,,,Gold
1069,Gold,39,,16.579967003399823,Gold
1069,Gold,1,16.106001299707135,16.579423548282396,Gold
1069,Gold,42,16.41919817404348,16.498020449349983,Gold
1069,Gold,12,16.540651804483236,16.54540431601796,Gold
1069,Gold,31,16.570440089376575,16.582893998304595,Gold
1069,Gold,38,16.659069783513477,16.611737527917185,Gold
1069,Gold,21,16.411649113330125,16.58888610685086,Gold
1069,Gold,36,16.289852389835126,16.585266239300655,Gold
1069,Gold,2,16.410904638122656,16.590665984927337,Gold
1069,Gold,48,16.399623045852433,16.590665984927337,Gold
1069,Gold,40,16.34562121706418,16.590665984927337,Gold
1069,Gold,27,16.28395726590432,16.587086341456995,Gold
1069,Gold,17,16.275317627983657,16.594167803863265,Gold
1069,Gold,20,16.191754100210915,16.58888610685086,Gold
1069,Gold,0,16.071037670474233,16.585266239300655,Gold
1069,Gold,41,16.115221124458447,16.58888610685086,Gold
1069,Gold,19,16.301819288412503,16.58888610685086,Gold
1069,Gold,4,16.349608464619358,16.595890572445445,Gold
1069,Gold,23,16.52734777942232,16.607460069778398,Gold
1069,Gold,35,16.638649143211286,16.607460069778398,Gold
1069,Gold,22,16.836321076783967,16.602603098989604,Gold
1069,Gold,29,16.813009080083944,16.5992817993228,Gold
1069,Gold,37,16.827500170869072,16.613716286309245,Gold
1069,Gold,5,16.884095529903743,16.6255437866708,Gold
1069,Gold,46,16.99024105698968,16.632517920408223,Gold
1069,Gold,34,17.058060272434247,16.64180066386005,Gold
1069,Gold,25,17.065081142561013,16.609047051354032,Gold
1069,Gold,18,16.876974184879874,16.54344798814806,Gold
751,Gold,33,,,Gold
751,Gold,30,,,Gold
751,Gold,6,,,Gold
751,Gold,8,,,Gold
751,Gold,32,15.697873412930683,15.487416489623005,Gold
751,Gold,15,15.614758204905657,15.491344454698988,Gold
751,Gold,28,15.177857696724562,15.290627633739513,Gold
751,Gold,9,14.73440520238304,15.156364624921013,Gold
751,Gold,43,,15.01573318188698,Gold
751,Gold,16,14.694597937663517,15.029963459041074,Gold
751,Gold,11,15.090772522238789,15.00755640809326,Gold
751,Gold,49,15.19009674216504,15.148592981424073,Gold
751,Gold,47,15.261836534436636,15.291800466412198,Gold
751,Gold,44,15.81213129735122,15.429802815241617,Gold
751,Gold,13,15.806165333622031,15.515867867491327,Gold
751,Gold,7,16.526097712972263,15.886748713630706,Gold
751,Gold,26,16.583230852782506,16.083540659394423,Gold
751,Gold,14,16.592492727266578,16.279929007986123,Gold
751,Gold,3,16.757841127024797,16.408272813519392,Gold
751,Gold,45,16.921910504997452,16.60765178725212,Gold
751,Gold,10,17.022317661812515,16.84970251746286,Gold
751,Gold,24,17.065476653843348,16.95825537777891,Gold
751,Gold,39,16.543149122420147,16.74942324147764,Gold
751,Gold,1,16.673069792480284,16.689413352860615,Gold
751,Gold,42,16.780409189118114,16.618630786308326,Gold
751,Gold,12,16.991925439309735,16.72688052096454,Gold
751,Gold,31,17.09506744723043,16.758789431875417,Gold
751,Gold,38,16.92883510816882,16.766625944292645,Gold
751,Gold,21,16.850311881997467,16.78990958763238,Gold
751,Gold,36,16.833043226011316,16.766665255459213,Gold
751,Gold,2,16.72378463413354,16.74847311591847,Gold
751,Gold,48,16.634476198790033,16.75864980451306,Gold
751,Gold,40,16.634476455564762,16.75864980451306,Gold
751,Gold,27,16.634476455564762,16.75864980451306,Gold
751,Gold,17,16.944707480714275,16.75864980451306,Gold
751,Gold,20,16.825986179896233,16.75864980451306,Gold
751,Gold,0,,,Gold
751,Gold,41,,,Gold
751,Gold,19,,,Gold
751,Gold,4,,,Gold
751,Gold,23,,,Gold
751,Gold,35,,,Gold
751,Gold,22,,,Gold
751,Gold,29,,,Gold
751,Gold,37,,,Gold
751,Gold,5,,,Gold
751,Gold,46,,,Gold
751,Gold,34,,,Gold
751,Gold,25,,,Gold
751,Gold,18,,,Gold
972,Gold,33,15.688136261716862,15.404918919077987,Gold
972,Gold,30,15.513597005738625,15.328753653010681,Gold
972,Gold,6,15.595790042697006,15.378558675901507,Gold
972,Gold,8,15.642668226375353,15.437790748698147,Gold
972,Gold,32,15.46992980621716,15.418563039716055,Gold
972,Gold,15,15.526707123955303,15.432855704416854,Gold
972,Gold,28,15.122224851683944,15.24648757632698,Gold
972,Gold,9,14.820653436361196,15.103769595894677,Gold
972,Gold,43,14.725297799468379,15.082712368812517,Gold
972,Gold,16,14.834310105106276,15.079152254256625,Gold
972,Gold,11,14.727790625996917,15.02484820524465,Gold
972,Gold,49,14.85531304259628,15.158627473086192,Gold
972,Gold,47,15.257018703081972,15.33406017537773,Gold
972,Gold,44,15.501983525665198,15.455491420281072,Gold
972,Gold,13,15.381538301922582,15.53606576190534,Gold
972,Gold,7,15.743924851223944,15.876505946344066,Gold
972,Gold,26,15.607664000188535,16.02907343116886,Gold
972,Gold,14,15.87827864946382,16.256657890963535,Gold
972,Gold,3,16.30688012110795,16.398881681464744,Gold
972,Gold,45,16.605319714428763,16.618967946621396,Gold
972,Gold,10,17.059888097424487,16.89478074297123,Gold
972,Gold,24,16.9402291508094,16.944453589040712,Gold
972,Gold,39,16.627597887765088,16.74711899862228,Gold
972,Gold,1,16.30354097614684,16.636485783764154,Gold
972,Gold,42,16.51109530494508,16.53198381634888,Gold
972,Gold,12,16.70437812594347,16.616860232898922,Gold
972,Gold,31,16.419623942218415,16.601595586057545,Gold
972,Gold,38,15.87947949469067,16.601284396937743,Gold
972,Gold,21,16.39567737140288,16.616708558683566,Gold
972,Gold,36,16.541842947270496,16.630393160448786,Gold
972,Gold,2,16.709655585999496,16.648959906811868,Gold
972,Gold,48,16.897037837513665,16.648959906811868,Gold
972,Gold,40,17.215740748892177,16.65657127519558,Gold
972,Gold,27,17.21382924117174,16.65657127519558,Gold
972,Gold,17,17.23258166550662,16.66850838925785,Gold
972,Gold,20,17.206238819249062,16.67962157657749,Gold
972,Gold,0,,,Gold
972,Gold,41,,,Gold
972,Gold,19,,,Gold
972,Gold,4,,,Gold
972,Gold,23,,,Gold
972,Gold,35,,,Gold
972,Gold,22,,,Gold
972,Gold,29,,,Gold
972,Gold,37,,,Gold
972,Gold,5,,,Gold
972,Gold,46,,,Gold
972,Gold,34,,,Gold
972,Gold,25,,,Gold
972,Gold,18,,,Gold
710,Zinc,33,,,Zinc
710,Zinc,30,,,Zinc
710,Zinc,6,,,Zinc
710,Zinc,8,,,Zinc
710,Zinc,32,,,Zinc
710,Zinc,15,,,Zinc
710,Zinc,28,,,Zinc
710,Zinc,9,,,Zinc
710,Zinc,43,,,Zinc
710,Zinc,16,,,Zinc
710,Zinc,11,,,Zinc
710,Zinc,49,,,Zinc
710,Zinc,47,,,Zinc
710,Zinc,44,,,Zinc
710,Zinc,13,,,Zinc
710,Zinc,7,,,Zinc
710,Zinc,26,,,Zinc
710,Zinc,14,,,Zinc
710,Zinc,3,,,Zinc
710,Zinc,45,,,Zinc
710,Zinc,10,,,Zinc
710,Zinc,24,,,Zinc
710,Zinc,39,5.962116016641073,6.817197221014475,Zinc
710,Zinc,1,6.902379263568965,7.080152246867276,Zinc
710,Zinc,42,6.803262692093811,6.972347182751418,Zinc
710,Zinc,12,7.026724298032862,7.060547347298551,Zinc
710,Zinc,31,7.37264501823649,7.429613915334383,Zinc
710,Zinc,38,7.1726902112497255,7.427628251141896,Zinc
710,Zinc,21,6.977821597149099,7.3819438588311455,Zinc
710,Zinc,36,7.143499000096386,7.394099077669894,Zinc
710,Zinc,2,7.141301703173519,7.399337826454612,Zinc
710,Zinc,48,7.235692395465425,7.418738970836831,Zinc
710,Zinc,40,,,Zinc
710,Zinc,27,,,Zinc
710,Zinc,17,,,Zinc
710,Zinc,20,,,Zinc
710,Zinc,0,,,Zinc
710,Zinc,41,,,Zinc
710,Zinc,19,,,Zinc
710,Zinc,4,,,Zinc
710,Zinc,23,,,Zinc
710,Zinc,35,,,Zinc
710,Zinc,22,,,Zinc
710,Zinc,29,,,Zinc
710,Zinc,37,,,Zinc
710,Zinc,5,,,Zinc
710,Zinc,46,,,Zinc
710,Zinc,34,,,Zinc
710,Zinc,25,,,Zinc
710,Zinc,18,,,Zinc
590,Zinc,33,,,Zinc
590,Zinc,30,,,Zinc
590,Zinc,6,,,Zinc
590,Zinc,8,,,Zinc
590,Zinc,32,,,Zinc
590,Zinc,15,,,Zinc
590,Zinc,28,,,Zinc
590,Zinc,9,,,Zinc
590,Zinc,43,,,Zinc
590,Zinc,16,,,Zinc
590,Zinc,11,,,Zinc
590,Zinc,49,,,Zinc
590,Zinc,47,,,Zinc
590,Zinc,44,,,Zinc
590,Zinc,13,,,Zinc
590,Zinc,7,,,Zinc
590,Zinc,26,7.084615895100793,7.347893914360988,Zinc
590,Zinc,14,6.76468973023313,6.763385875026082,Zinc
590,Zinc,3,,,Zinc
590,Zinc,45,,,Zinc
590,Zinc,10,,,Zinc
590,Zinc,24,,,Zinc
590,Zinc,39,,,Zinc
590,Zinc,1,,,Zinc
590,Zinc,42,,,Zinc
590,Zinc,12,,,Zinc
590,Zinc,31,,,Zinc
590,Zinc,38,,,Zinc
590,Zinc,21,,,Zinc
590,Zinc,36,,,Zinc
590,Zinc,2,,,Zinc
590,Zinc,48,,,Zinc
590,Zinc,40,,,Zinc
590,Zinc,27,,,Zinc
590,Zinc,17,,,Zinc
590,Zinc,20,,,Zinc
590,Zinc,0,,,Zinc
590,Zinc,41,,,Zinc
590,Zinc,19,,,Zinc
590,Zinc,4,,,Zinc
590,Zinc,23,,,Zinc
590,Zinc,35,,,Zinc
590,Zinc,22,,,Zinc
590,Zinc,29,,,Zinc
590,Zinc,37,,,Zinc
590,Zinc,5,,,Zinc
590,Zinc,46,,,Zinc
590,Zinc,34,,,Zinc
590,Zinc,25,,,Zinc
590,Zinc,18,,,Zinc
158,Nickel,33,,,Nickel
158,Nickel,30,,,Nickel
158,Nickel,6,,,Nickel
158,Nickel,8,,,Nickel
158,Nickel,32,,,Nickel
158,Nickel,15,,,Nickel
158,Nickel,28,,,Nickel
158,Nickel,9,,,Nickel
158,Nickel,43,,,Nickel
158,Nickel,16,,,Nickel
158,Nickel,11,,,Nickel
158,Nickel,49,,,Nickel
158,Nickel,47,,,Nickel
158,Nickel,44,,,Nickel
158,Nickel,13,,,Nickel
158,Nickel,7,,,Nickel
158,Nickel,26,,,Nickel
158,Nickel,14,,,Nickel
158,Nickel,3,,,Nickel
158,Nickel,45,,,Nickel
158,Nickel,10,,,Nickel
158,Nickel,24,,,Nickel
158,Nickel,39,,,Nickel
158,Nickel,1,,,Nickel
158,Nickel,42,,,Nickel
158,Nickel,12,,,Nickel
158,Nickel,31,,,Nickel
158,Nickel,38,,,Nickel
158,Nickel,21,,,Nickel
158,Nickel,36,,,Nickel
158,Nickel,2,8.20875676126942,8.60970928276139,Nickel
158,Nickel,48,8.29886638798782,8.630911640430067,Nickel
158,Nickel,40,8.715663869769601,8.659382140403828,Nickel
158,Nickel,27,,,Nickel
158,Nickel,17,8.63027532539303,8.656201384613821,Nickel
158,Nickel,20,8.567214159651382,8.619798453110427,Nickel
158,Nickel,0,8.436130307457535,8.616309277110577,Nickel
158,Nickel,41,8.415507443547739,8.620944915793487,Nickel
158,Nickel,19,8.225363139120018,8.623213648044814,Nickel
158,Nickel,4,,,Nickel
158,Nickel,23,8.337547513263662,8.620944915793487,Nickel
158,Nickel,35,8.205166828201351,8.613940450198903,Nickel
158,Nickel,22,8.212445819895418,8.615129218155213,Nickel
158,Nickel,29,7.965385067607446,8.607240616403418,Nickel
158,Nickel,37,8.147268287234585,8.612742843737996,Nickel
158,Nickel,5,8.42837442437791,8.623213648044814,Nickel
158,Nickel,46,8.495002192823389,8.624336142670844,Nickel
158,Nickel,34,,,Nickel
158,Nickel,25,8.126580543556793,8.61334275998817,Nickel
158,Nickel,18,8.580453708773234,8.63619333744247,Nickel
470,Gold,33,,,Gold
470,Gold,30,,,Gold
470,Gold,6,,,Gold
470,Gold,8,,,Gold
470,Gold,32,,,Gold
470,Gold,15,,,Gold
470,Gold,28,,,Gold
470,Gold,9,,,Gold
470,Gold,43,,,Gold
470,Gold,16,,,Gold
470,Gold,11,,,Gold
470,Gold,49,15.34938763360565,15.14999471282384,Gold
470,Gold,47,14.638912683407375,15.30762170272619,Gold
470,Gold,44,13.193579351975764,15.454823409763748,Gold
470,Gold,13,14.093050203252945,15.58005783076315,Gold
470,Gold,7,15.858247766491338,15.919415689441054,Gold
470,Gold,26,15.915376786066917,16.061273899478085,Gold
470,Gold,14,16.268384708274255,16.323272564470376,Gold
470,Gold,3,16.20333208238974,16.416315563639866,Gold
470,Gold,45,16.422939614942994,16.664550469729416,Gold
470,Gold,10,16.92766561429346,16.943944060034937,Gold
470,Gold,24,16.731642206960363,16.964266986734692,Gold
470,Gold,39,16.479388341767564,16.770038266508354,Gold
470,Gold,1,16.381041635858182,16.642226117707153,Gold
470,Gold,42,16.271910913902577,16.548057374346808,Gold
470,Gold,12,16.55312893984872,16.621400772732418,Gold
470,Gold,31,15.939105825933114,16.669509530792244,Gold
470,Gold,38,15.754075624075265,16.68111011930824,Gold
470,Gold,21,16.302372920007375,16.67962157657749,Gold
470,Gold,36,14.811832591173221,16.67962157657749,Gold
470,Gold,2,14.811832591173221,16.67962157657749,Gold
470,Gold,48,14.811832591173221,16.67962157657749,Gold
470,Gold,40,14.811832591173221,16.67962157657749,Gold
470,Gold,27,14.522743549183208,16.67962157657749,Gold
470,Gold,17,14.522743549183208,16.67962157657749,Gold
470,Gold,20,14.522743549183208,16.67962157657749,Gold
470,Gold,0,14.522743549183208,16.67962157657749,Gold
470,Gold,41,14.48482675391247,16.67962157657749,Gold
470,Gold,19,,16.67962157657749,Gold
470,Gold,4,,,Gold
470,Gold,23,,,Gold
470,Gold,35,,,Gold
470,Gold,22,,,Gold
470,Gold,29,,,Gold
470,Gold,37,,,Gold
470,Gold,5,,,Gold
470,Gold,46,,,Gold
470,Gold,34,,,Gold
470,Gold,25,,,Gold
470,Gold,18,,,Gold
945,Zinc,33,,,Zinc
945,Zinc,30,,,Zinc
945,Zinc,6,,,Zinc
945,Zinc,8,,,Zinc
945,Zinc,32,,,Zinc
945,Zinc,15,,,Zinc
945,Zinc,28,,,Zinc
945,Zinc,9,,,Zinc
945,Zinc,43,,,Zinc
945,Zinc,16,,,Zinc
945,Zinc,11,,,Zinc
945,Zinc,49,,,Zinc
945,Zinc,47,,,Zinc
945,Zinc,44,,,Zinc
945,Zinc,13,,,Zinc
945,Zinc,7,,,Zinc
945,Zinc,26,,,Zinc
945,Zinc,14,7.237401057851548,6.784595766500054,Zinc
945,Zinc,3,,,Zinc
945,Zinc,45,,,Zinc
945,Zinc,10,,,Zinc
945,Zinc,24,,,Zinc
945,Zinc,39,,,Zinc
945,Zinc,1,,,Zinc
945,Zinc,42,,,Zinc
945,Zinc,12,7.269556999013946,7.07964962700025,Zinc
945,Zinc,31,7.461936499254211,7.312227335480092,Zinc
945,Zinc,38,7.214897268840889,7.277983908656684,Zinc
945,Zinc,21,6.599273968808847,7.275596514502122,Zinc
945,Zinc,36,7.310243037704119,7.275651262324279,Zinc
