,,Value,Notes
6,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
6,secondary_refined_alt,False,
6,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,scenario_name,,
6,Byproduct status,self,
6,historical_growth_rate,0.06,
6,sector_dist_construction,0.17605633802816922,
6,sector_dist_electrical,0.12103873239436645,
6,sector_dist_industrial,0.3058978873239435,
6,sector_dist_other,0.23019366197183075,
6,sector_dist_transport,0.16681338028169013,
6,fabrication_efficiency_construction,0.996,
6,fabrication_efficiency_electrical,0.996,
6,fabrication_efficiency_industrial,0.996,
6,fabrication_efficiency_other,0.996,
6,fabrication_efficiency_transport,0.996,
6,lifetime_mean_construction,50,
6,lifetime_mean_electrical,15,
6,lifetime_mean_industrial,25,
6,lifetime_mean_other,15,
6,lifetime_mean_transport,22,
6,lifetime_sigma_construction,15,
6,lifetime_sigma_electrical,4.5,
6,lifetime_sigma_industrial,7.5,
6,lifetime_sigma_other,3,
6,lifetime_sigma_transport,6.6,
6,collection_rate_target_construction,0.87,
6,collection_rate_target_electrical,0.87,
6,collection_rate_target_industrial,0.87,
6,collection_rate_target_other,0.48,
6,collection_rate_target_transport,0.74,
6,"Regional production fraction of total production, Global",1,
6,"Regional production fraction of total production, China",0.3,
6,"Secondary refinery fraction of recycled content, China",1,
6,"SX-EW fraction of production, Global",0.343,
6,"SX-EW fraction of production, China",0.343,
6,"Total production, Global",1787.3669463021736,
6,new_scrap_fraction,0.5,
6,primary_production,1280.591,
6,minetype_prod_frac_underground,0.29027355623100304,
6,minetype_prod_frac_openpit,0.6884498480243161,
6,minetype_prod_frac_tailings,0.02127659574468085,
6,minetype_prod_frac_stockpile,0,
6,minetype_prod_frac_placer,0,
6,primary_overhead_regression2use,None,
6,hyperparam_set_number,0.0,
6,hyperparam_set_group,6.0,
7,random_state,20220208.0,random state/seed used for mine value generation
7,refining and demand,,
7,initial_demand,1646.5508055892237,initial overall demand
7,"Recycling input rate, Global",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Recycling input rate, China",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
7,china_fraction_demand,0.53,"China fraction of demand, was 0.52645 for copper in 2019"
7,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
7,refining only,,
7,pri CU TCRC elas,0.6907212757741228,Capacity utilization at primary-only refineries
7,sec CU TCRC elas,0.0952367519153617,Capacity utilization at secondary-consuming refineries
7,pri CU price elas,0.5300273977709009,primary refinery capacity uitlization elasticity to primary commodity price
7,sec CU price elas,0.4801637500551858,secondary refinery capacity uitlization elasticity to primary commodity price
7,sec ratio TCRC elas,-0.2861009632202312,Secondary ratio elasticity to TCRC
7,sec ratio scrap spread elas,0.7624953750666793,Secondary ratio elasticity to scrap spread
7,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
7,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
7,price,,
7,primary_commodity_price,12531.217254,primary commodity price
7,initial_scrap_spread,1394,scrap spread at simulation start
7,price elasticities,,
7,primary_commodity_price_elas_sd,-0.261911574957955,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_sd,0.2738493372358911,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_price,0.2890134613407509,TCRC elasticity to primary commodity price change
7,scrap_spread_elas_sd,0.9819921092435616,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
7,scrap_spread_elas_primary_commodity_price,0.0459633097436835,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
7,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
7,collection_elas_scrap_price,0.6309334327128956,% increase in collection corresponding with a 1% increase in scrap price
7,determining model structure,,
7,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
7,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
7,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
7,collection_rate_price_response,True,whether or not there should be a price response for collection rate
7,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
7,refinery_capacity_fraction_increase_mining,0.0356081301842339,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
7,mining only,,
7,primary_ore_grade_mean,1.276368,Ore grade mean for lognormal distribution
7,use_ml_to_accelerate,False,
7,ml_accelerate_initialize_years,20,
7,ml_accelerate_every_n_years,5,
7,incentive_tuning_option,pid-2019,
7,internal_price_formation,False,
7,primary_production_mean,24.843557,
7,primary_production_var,0.8544319750571135,
7,primary_ore_grade_var,0.627772,
7,incentive_opening_probability,0.0548252363967097,
7,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
7,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
7,end_calibrate_years,20,
7,start_calibrate_years,5,
7,ramp_up_cu,0.4,
7,mine_cu_margin_elas,0.7829650888183289,
7,mine_cost_price_elas,0,
7,mine_cost_og_elas,-0.4719344735759228,
7,mine_cost_change_per_year,-4.626447818428601,
7,incentive_mine_cost_change_per_year,-4.626447818428601,
7,primary_price_resources_contained_elas,0.4958133885487942,
7,close_price_method,max,
7,close_years_back,3,
7,close_probability_split_max,0.3,
7,close_probability_split_mean,0.5,
7,close_probability_split_min,0.2,
7,primary_oge_scale,0.0667064123219634,
7,initial_ore_grade_decline,-0.9121440832942228,
7,annual_reserves_ratio_with_initial_production_const,1.1,
7,primary_overhead_const,0,
7,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
7,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
7,demand only,,
7,commodity,Ni,notAu
7,sector_specific_dematerialization_tech_growth,0.006016466555954,
7,sector_specific_price_response,-0.1277304642337912,
7,region_specific_price_response,-0.1277304642337912,
7,intensity_response_to_gdp,-0.4208762674602032,
7,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
7,scenario_type,,"empty string, scrap supply, scrap demand, or both"
7,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
7,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
7,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
7,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
7,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,direct_melt_alt,False,
7,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,secondary_refined_alt,False,
7,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,scenario_name,,
7,Byproduct status,self,
7,historical_growth_rate,0.06,
7,sector_dist_construction,0.17605633802816922,
7,sector_dist_electrical,0.12103873239436645,
7,sector_dist_industrial,0.3058978873239435,
7,sector_dist_other,0.23019366197183075,
7,sector_dist_transport,0.16681338028169013,
7,fabrication_efficiency_construction,0.996,
7,fabrication_efficiency_electrical,0.996,
7,fabrication_efficiency_industrial,0.996,
7,fabrication_efficiency_other,0.996,
7,fabrication_efficiency_transport,0.996,
7,lifetime_mean_construction,50,
7,lifetime_mean_electrical,15,
7,lifetime_mean_industrial,25,
7,lifetime_mean_other,15,
7,lifetime_mean_transport,22,
7,lifetime_sigma_construction,15,
7,lifetime_sigma_electrical,4.5,
7,lifetime_sigma_industrial,7.5,
7,lifetime_sigma_other,3,
7,lifetime_sigma_transport,6.6,
7,collection_rate_target_construction,0.87,
7,collection_rate_target_electrical,0.87,
7,collection_rate_target_industrial,0.87,
7,collection_rate_target_other,0.48,
7,collection_rate_target_transport,0.74,
7,"Regional production fraction of total production, Global",1,
7,"Regional production fraction of total production, China",0.3,
7,"Secondary refinery fraction of recycled content, China",1,
7,"SX-EW fraction of production, Global",0.343,
7,"SX-EW fraction of production, China",0.343,
7,"Total production, Global",1787.3669463021736,
7,new_scrap_fraction,0.5,
7,primary_production,1280.591,
7,minetype_prod_frac_underground,0.29027355623100304,
7,minetype_prod_frac_openpit,0.6884498480243161,
7,minetype_prod_frac_tailings,0.02127659574468085,
7,minetype_prod_frac_stockpile,0,
7,minetype_prod_frac_placer,0,
7,primary_overhead_regression2use,None,
7,hyperparam_set_number,0.0,
7,hyperparam_set_group,7.0,
8,random_state,20220208.0,random state/seed used for mine value generation
8,refining and demand,,
8,initial_demand,1646.5508055892237,initial overall demand
8,"Recycling input rate, Global",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Recycling input rate, China",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
8,china_fraction_demand,0.53,"China fraction of demand, was 0.52645 for copper in 2019"
8,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
8,refining only,,
8,pri CU TCRC elas,0.2742975877244327,Capacity utilization at primary-only refineries
8,sec CU TCRC elas,0.3086201272533757,Capacity utilization at secondary-consuming refineries
8,pri CU price elas,0.7258102030624721,primary refinery capacity uitlization elasticity to primary commodity price
8,sec CU price elas,0.2949392588497455,secondary refinery capacity uitlization elasticity to primary commodity price
8,sec ratio TCRC elas,-0.6176610901878371,Secondary ratio elasticity to TCRC
8,sec ratio scrap spread elas,0.2660968881806371,Secondary ratio elasticity to scrap spread
8,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
8,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
8,price,,
8,primary_commodity_price,12531.217254,primary commodity price
8,initial_scrap_spread,1394,scrap spread at simulation start
8,price elasticities,,
8,primary_commodity_price_elas_sd,-0.3906584605028925,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
8,tcrc_elas_sd,0.0072825780849508,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
8,tcrc_elas_price,0.66948216751356,TCRC elasticity to primary commodity price change
8,scrap_spread_elas_sd,0.8119212309163504,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
8,scrap_spread_elas_primary_commodity_price,0.1929262590728953,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
8,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
8,collection_elas_scrap_price,0.2696655152411665,% increase in collection corresponding with a 1% increase in scrap price
8,determining model structure,,
8,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
8,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
8,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
8,collection_rate_price_response,True,whether or not there should be a price response for collection rate
8,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
8,refinery_capacity_fraction_increase_mining,0.4706060673762278,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
8,mining only,,
8,primary_ore_grade_mean,1.276368,Ore grade mean for lognormal distribution
8,use_ml_to_accelerate,False,
8,ml_accelerate_initialize_years,20,
8,ml_accelerate_every_n_years,5,
8,incentive_tuning_option,pid-2019,
8,internal_price_formation,False,
8,primary_production_mean,24.843557,
8,primary_production_var,0.8544319750571135,
8,primary_ore_grade_var,0.627772,
8,incentive_opening_probability,0.0381722519794137,
8,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
8,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
8,end_calibrate_years,20,
8,start_calibrate_years,5,
8,ramp_up_cu,0.4,
8,mine_cu_margin_elas,0.657667717145026,
8,mine_cost_price_elas,0,
8,mine_cost_og_elas,-0.1409040366487845,
8,mine_cost_change_per_year,-4.469368306760675,
8,incentive_mine_cost_change_per_year,-4.469368306760675,
8,primary_price_resources_contained_elas,0.979092239074545,
8,close_price_method,max,
8,close_years_back,3,
8,close_probability_split_max,0.3,
8,close_probability_split_mean,0.5,
8,close_probability_split_min,0.2,
8,primary_oge_scale,0.2358737558428847,
8,initial_ore_grade_decline,-0.650752149718525,
8,annual_reserves_ratio_with_initial_production_const,1.1,
8,primary_overhead_const,0,
8,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
8,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
8,demand only,,
8,commodity,Ni,notAu
8,sector_specific_dematerialization_tech_growth,0.0066948311432489,
8,sector_specific_price_response,-0.3479889300898076,
8,region_specific_price_response,-0.3479889300898076,
8,intensity_response_to_gdp,-0.2522916409327316,
8,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
8,scenario_type,,"empty string, scrap supply, scrap demand, or both"
8,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
8,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
8,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
8,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
8,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
8,direct_melt_alt,False,
8,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
8,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
8,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
8,secondary_refined_alt,False,
8,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
8,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
8,scenario_name,,
8,Byproduct status,self,
8,historical_growth_rate,0.06,
8,sector_dist_construction,0.17605633802816922,
8,sector_dist_electrical,0.12103873239436645,
8,sector_dist_industrial,0.3058978873239435,
8,sector_dist_other,0.23019366197183075,
8,sector_dist_transport,0.16681338028169013,
8,fabrication_efficiency_construction,0.996,
8,fabrication_efficiency_electrical,0.996,
8,fabrication_efficiency_industrial,0.996,
8,fabrication_efficiency_other,0.996,
8,fabrication_efficiency_transport,0.996,
8,lifetime_mean_construction,50,
8,lifetime_mean_electrical,15,
8,lifetime_mean_industrial,25,
8,lifetime_mean_other,15,
8,lifetime_mean_transport,22,
8,lifetime_sigma_construction,15,
8,lifetime_sigma_electrical,4.5,
8,lifetime_sigma_industrial,7.5,
8,lifetime_sigma_other,3,
8,lifetime_sigma_transport,6.6,
8,collection_rate_target_construction,0.87,
8,collection_rate_target_electrical,0.87,
8,collection_rate_target_industrial,0.87,
8,collection_rate_target_other,0.48,
8,collection_rate_target_transport,0.74,
8,"Regional production fraction of total production, Global",1,
8,"Regional production fraction of total production, China",0.3,
8,"Secondary refinery fraction of recycled content, China",1,
8,"SX-EW fraction of production, Global",0.343,
8,"SX-EW fraction of production, China",0.343,
8,"Total production, Global",1787.3669463021736,
8,new_scrap_fraction,0.5,
8,primary_production,1280.591,
8,minetype_prod_frac_underground,0.29027355623100304,
8,minetype_prod_frac_openpit,0.6884498480243161,
8,minetype_prod_frac_tailings,0.02127659574468085,
8,minetype_prod_frac_stockpile,0,
8,minetype_prod_frac_placer,0,
8,primary_overhead_regression2use,None,
8,hyperparam_set_number,0.0,
8,hyperparam_set_group,8.0,
9,random_state,20220208.0,random state/seed used for mine value generation
9,refining and demand,,
9,initial_demand,1646.5508055892237,initial overall demand
9,"Recycling input rate, Global",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
9,"Recycling input rate, China",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
9,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
9,china_fraction_demand,0.53,"China fraction of demand, was 0.52645 for copper in 2019"
9,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
9,refining only,,
9,pri CU TCRC elas,0.1012752464780399,Capacity utilization at primary-only refineries
9,sec CU TCRC elas,0.3390153755928789,Capacity utilization at secondary-consuming refineries
9,pri CU price elas,0.9794568823474346,primary refinery capacity uitlization elasticity to primary commodity price
9,sec CU price elas,0.8460329545123388,secondary refinery capacity uitlization elasticity to primary commodity price
9,sec ratio TCRC elas,-0.9700095671890688,Secondary ratio elasticity to TCRC
9,sec ratio scrap spread elas,0.8562956806307913,Secondary ratio elasticity to scrap spread
9,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
9,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
9,price,,
9,primary_commodity_price,12531.217254,primary commodity price
9,initial_scrap_spread,1394,scrap spread at simulation start
9,price elasticities,,
9,primary_commodity_price_elas_sd,-0.6811920505017384,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
9,tcrc_elas_sd,0.557141985423725,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
9,tcrc_elas_price,0.6673781361799477,TCRC elasticity to primary commodity price change
9,scrap_spread_elas_sd,0.2969475013173986,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
9,scrap_spread_elas_primary_commodity_price,0.6647635274675954,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
9,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
9,collection_elas_scrap_price,0.8377033527783743,% increase in collection corresponding with a 1% increase in scrap price
9,determining model structure,,
9,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
9,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
9,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
9,collection_rate_price_response,True,whether or not there should be a price response for collection rate
9,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
9,refinery_capacity_fraction_increase_mining,0.370893446896531,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
9,mining only,,
9,primary_ore_grade_mean,1.276368,Ore grade mean for lognormal distribution
9,use_ml_to_accelerate,False,
9,ml_accelerate_initialize_years,20,
9,ml_accelerate_every_n_years,5,
9,incentive_tuning_option,pid-2019,
9,internal_price_formation,False,
9,primary_production_mean,24.843557,
9,primary_production_var,0.8544319750571135,
9,primary_ore_grade_var,0.627772,
9,incentive_opening_probability,0.0289384641579501,
9,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
9,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
9,end_calibrate_years,20,
9,start_calibrate_years,5,
9,ramp_up_cu,0.4,
9,mine_cu_margin_elas,0.8441696561860811,
9,mine_cost_price_elas,0,
9,mine_cost_og_elas,-0.1689720557019971,
9,mine_cost_change_per_year,-2.1033302832321734,
9,incentive_mine_cost_change_per_year,-2.1033302832321734,
9,primary_price_resources_contained_elas,0.8462464749018775,
9,close_price_method,max,
9,close_years_back,3,
9,close_probability_split_max,0.3,
9,close_probability_split_mean,0.5,
9,close_probability_split_min,0.2,
9,primary_oge_scale,0.0852718219579736,
9,initial_ore_grade_decline,-0.4963704192240545,
9,annual_reserves_ratio_with_initial_production_const,1.1,
9,primary_overhead_const,0,
9,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
9,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
9,demand only,,
9,commodity,Ni,notAu
9,sector_specific_dematerialization_tech_growth,0.0068244011693176,
9,sector_specific_price_response,-0.1743978883886612,
9,region_specific_price_response,-0.1743978883886612,
9,intensity_response_to_gdp,-0.0418564303777276,
9,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
9,scenario_type,,"empty string, scrap supply, scrap demand, or both"
9,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
9,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
9,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
9,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
9,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
9,direct_melt_alt,False,
9,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
9,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
9,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
9,secondary_refined_alt,False,
9,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
9,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
9,scenario_name,,
9,Byproduct status,self,
9,historical_growth_rate,0.06,
9,sector_dist_construction,0.17605633802816922,
9,sector_dist_electrical,0.12103873239436645,
9,sector_dist_industrial,0.3058978873239435,
9,sector_dist_other,0.23019366197183075,
9,sector_dist_transport,0.16681338028169013,
9,fabrication_efficiency_construction,0.996,
9,fabrication_efficiency_electrical,0.996,
9,fabrication_efficiency_industrial,0.996,
9,fabrication_efficiency_other,0.996,
9,fabrication_efficiency_transport,0.996,
9,lifetime_mean_construction,50,
9,lifetime_mean_electrical,15,
9,lifetime_mean_industrial,25,
9,lifetime_mean_other,15,
9,lifetime_mean_transport,22,
9,lifetime_sigma_construction,15,
9,lifetime_sigma_electrical,4.5,
9,lifetime_sigma_industrial,7.5,
9,lifetime_sigma_other,3,
9,lifetime_sigma_transport,6.6,
9,collection_rate_target_construction,0.87,
9,collection_rate_target_electrical,0.87,
9,collection_rate_target_industrial,0.87,
9,collection_rate_target_other,0.48,
9,collection_rate_target_transport,0.74,
9,"Regional production fraction of total production, Global",1,
9,"Regional production fraction of total production, China",0.3,
9,"Secondary refinery fraction of recycled content, China",1,
9,"SX-EW fraction of production, Global",0.343,
9,"SX-EW fraction of production, China",0.343,
9,"Total production, Global",1787.3669463021736,
9,new_scrap_fraction,0.5,
9,primary_production,1280.591,
9,minetype_prod_frac_underground,0.29027355623100304,
9,minetype_prod_frac_openpit,0.6884498480243161,
9,minetype_prod_frac_tailings,0.02127659574468085,
9,minetype_prod_frac_stockpile,0,
9,minetype_prod_frac_placer,0,
9,primary_overhead_regression2use,None,
9,hyperparam_set_number,0.0,
9,hyperparam_set_group,9.0,
10,random_state,20220208.0,random state/seed used for mine value generation
10,refining and demand,,
10,initial_demand,1646.5508055892237,initial overall demand
10,"Recycling input rate, Global",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
10,"Recycling input rate, China",0.307780327568345,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
10,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
10,china_fraction_demand,0.53,"China fraction of demand, was 0.52645 for copper in 2019"
10,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
10,refining only,,
10,pri CU TCRC elas,0.0206809723871563,Capacity utilization at primary-only refineries
10,sec CU TCRC elas,0.1458776285020115,Capacity utilization at secondary-consuming refineries
