,,Value,Notes
4,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
4,scenario_name,,
4,historical_growth_rate,0.075,
4,sector_dist_construction,0.05,
4,sector_dist_electrical,1e-06,
4,sector_dist_industrial,0.09,
4,sector_dist_other,0.059998999999999955,
4,sector_dist_transport,0.8,
4,fabrication_efficiency_construction,0.797,
4,fabrication_efficiency_electrical,0.797,
4,fabrication_efficiency_industrial,0.797,
4,fabrication_efficiency_other,0.797,
4,fabrication_efficiency_transport,0.797,
4,lifetime_mean_construction,50.0,
4,lifetime_mean_electrical,5.0,
4,lifetime_mean_industrial,20.0,
4,lifetime_mean_other,5.0,
4,lifetime_mean_transport,17.0,
4,lifetime_sigma_construction,15.0,
4,lifetime_sigma_electrical,1.5,
4,lifetime_sigma_industrial,6.0,
4,lifetime_sigma_other,1.0,
4,lifetime_sigma_transport,5.1,
4,collection_rate_target_construction,0.1,
4,collection_rate_target_electrical,0.1,
4,collection_rate_target_industrial,0.1,
4,collection_rate_target_other,0.1,
4,collection_rate_target_transport,0.993,
4,"Regional production fraction of total production, Global",1.0,
4,"Regional production fraction of total production, China",0.42,
4,"Secondary refinery fraction of recycled content, China",1.0,
4,"SX-EW fraction of production, Global",0.0,
4,"SX-EW fraction of production, China",0.0,
4,"Total production, Global",6683.54,
4,new_scrap_fraction,0.5,
4,primary_production,3099.54,
4,minetype_prod_frac_underground,0.6870252202977818,
4,minetype_prod_frac_openpit,0.2707383773928897,
4,minetype_prod_frac_tailings,0.023701002734731084,
4,minetype_prod_frac_stockpile,0.018535399574597388,
4,minetype_prod_frac_placer,0.0,
4,primary_overhead_regression2use,None,
4,hyperparam_set_number,0.0,
4,hyperparam_set_group,4.0,
5,random_state,20220208.0,random state/seed used for mine value generation
5,refining and demand,,
5,initial_demand,6482,initial overall demand
5,"Recycling input rate, Global",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
5,"Recycling input rate, China",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
5,"Secondary refinery fraction of recycled content, Global",1.0,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
5,china_fraction_demand,0.41769445814833084,"China fraction of demand, was 0.52645 for copper in 2019"
5,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
5,refining only,,
5,pri CU TCRC elas,0.2622357303032126,Capacity utilization at primary-only refineries
5,sec CU TCRC elas,0.1714078543712898,Capacity utilization at secondary-consuming refineries
5,pri CU price elas,0.1432735539933455,primary refinery capacity uitlization elasticity to primary commodity price
5,sec CU price elas,0.7694297116498908,secondary refinery capacity uitlization elasticity to primary commodity price
5,sec ratio TCRC elas,-0.60289270403972,Secondary ratio elasticity to TCRC
5,sec ratio scrap spread elas,0.2631879890618185,Secondary ratio elasticity to scrap spread
5,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
5,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
5,price,,
5,primary_commodity_price,1410.846335,primary commodity price
5,initial_scrap_spread,308.644,scrap spread at simulation start
5,price elasticities,,
5,primary_commodity_price_elas_sd,-0.8534788811148117,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
5,tcrc_elas_sd,0.7240451909874941,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
5,tcrc_elas_price,0.1368172606046386,TCRC elasticity to primary commodity price change
5,scrap_spread_elas_sd,0.0499873281277162,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
5,scrap_spread_elas_primary_commodity_price,0.8455055158901283,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
5,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
5,collection_elas_scrap_price,0.7474571420530994,% increase in collection corresponding with a 1% increase in scrap price
5,determining model structure,,
5,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
5,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
5,presimulate_n_years,20.0,"int, number of years in the past to simulate mining to establish baseline"
5,collection_rate_price_response,True,whether or not there should be a price response for collection rate
5,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
5,refinery_capacity_fraction_increase_mining,0.8159098485305442,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
5,mining only,,
5,primary_ore_grade_mean,2.295656,Ore grade mean for lognormal distribution
5,use_ml_to_accelerate,False,
5,ml_accelerate_initialize_years,20,
5,ml_accelerate_every_n_years,5,
5,incentive_tuning_option,pid-2019,
5,internal_price_formation,False,
5,primary_production_mean,4.805382,
5,primary_production_var,1.6164269238044757,
5,primary_ore_grade_var,0.7426432521742858,
5,incentive_opening_probability,0.1126353506235063,
5,incentive_require_tune_years,20.0,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
5,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
5,end_calibrate_years,20.0,
5,start_calibrate_years,5.0,
5,ramp_up_cu,0.4,
5,mine_cu_margin_elas,0.1460829066261196,
5,mine_cost_price_elas,0,
5,mine_cost_og_elas,-0.2052675359820116,
5,mine_cost_change_per_year,0.6476336781117578,
5,incentive_mine_cost_change_per_year,0.6476336781117578,
5,primary_price_resources_contained_elas,0.6650939727970117,
5,close_price_method,max,
5,close_years_back,3,
5,close_probability_split_max,0.3,
5,close_probability_split_mean,0.5,
5,close_probability_split_min,0.2,
5,primary_oge_scale,0.2189675005462013,
5,initial_ore_grade_decline,-0.8409809878457595,
5,annual_reserves_ratio_with_initial_production_const,1.1,
5,primary_overhead_const,0,
5,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
5,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
5,demand only,,
5,commodity,Pb,notAu
5,sector_specific_dematerialization_tech_growth,0.0065758227929894,
5,sector_specific_price_response,-0.305140958282205,
5,region_specific_price_response,-0.305140958282205,
5,intensity_response_to_gdp,0.6526559695365659,
5,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
5,scenario_type,,"empty string, scrap supply, scrap demand, or both"
5,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
5,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
5,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
5,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
5,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
5,direct_melt_alt,False,
5,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
5,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
5,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
5,secondary_refined_alt,False,
5,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
5,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
5,scenario_name,,
5,historical_growth_rate,0.075,
5,sector_dist_construction,0.05,
5,sector_dist_electrical,1e-06,
5,sector_dist_industrial,0.09,
5,sector_dist_other,0.059998999999999955,
5,sector_dist_transport,0.8,
5,fabrication_efficiency_construction,0.797,
5,fabrication_efficiency_electrical,0.797,
5,fabrication_efficiency_industrial,0.797,
5,fabrication_efficiency_other,0.797,
5,fabrication_efficiency_transport,0.797,
5,lifetime_mean_construction,50.0,
5,lifetime_mean_electrical,5.0,
5,lifetime_mean_industrial,20.0,
5,lifetime_mean_other,5.0,
5,lifetime_mean_transport,17.0,
5,lifetime_sigma_construction,15.0,
5,lifetime_sigma_electrical,1.5,
5,lifetime_sigma_industrial,6.0,
5,lifetime_sigma_other,1.0,
5,lifetime_sigma_transport,5.1,
5,collection_rate_target_construction,0.1,
5,collection_rate_target_electrical,0.1,
5,collection_rate_target_industrial,0.1,
5,collection_rate_target_other,0.1,
5,collection_rate_target_transport,0.993,
5,"Regional production fraction of total production, Global",1.0,
5,"Regional production fraction of total production, China",0.42,
5,"Secondary refinery fraction of recycled content, China",1.0,
5,"SX-EW fraction of production, Global",0.0,
5,"SX-EW fraction of production, China",0.0,
5,"Total production, Global",6683.54,
5,new_scrap_fraction,0.5,
5,primary_production,3099.54,
5,minetype_prod_frac_underground,0.6870252202977818,
5,minetype_prod_frac_openpit,0.2707383773928897,
5,minetype_prod_frac_tailings,0.023701002734731084,
5,minetype_prod_frac_stockpile,0.018535399574597388,
5,minetype_prod_frac_placer,0.0,
5,primary_overhead_regression2use,None,
5,hyperparam_set_number,0.0,
5,hyperparam_set_group,5.0,
6,random_state,20220208.0,random state/seed used for mine value generation
6,refining and demand,,
6,initial_demand,6482,initial overall demand
6,"Recycling input rate, Global",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
6,"Recycling input rate, China",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
6,"Secondary refinery fraction of recycled content, Global",1.0,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
6,china_fraction_demand,0.41769445814833084,"China fraction of demand, was 0.52645 for copper in 2019"
6,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
6,refining only,,
6,pri CU TCRC elas,0.7656178894874164,Capacity utilization at primary-only refineries
6,sec CU TCRC elas,0.2882146276010361,Capacity utilization at secondary-consuming refineries
6,pri CU price elas,0.0579232877496635,primary refinery capacity uitlization elasticity to primary commodity price
6,sec CU price elas,0.7583251598378645,secondary refinery capacity uitlization elasticity to primary commodity price
6,sec ratio TCRC elas,-0.2752609873854864,Secondary ratio elasticity to TCRC
6,sec ratio scrap spread elas,0.2475693953178004,Secondary ratio elasticity to scrap spread
6,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
6,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
6,price,,
6,primary_commodity_price,1410.846335,primary commodity price
6,initial_scrap_spread,308.644,scrap spread at simulation start
6,price elasticities,,
6,primary_commodity_price_elas_sd,-0.6480617122636234,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
6,tcrc_elas_sd,0.0815858254998367,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
6,tcrc_elas_price,0.2999169427840573,TCRC elasticity to primary commodity price change
6,scrap_spread_elas_sd,0.0189046402220552,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
6,scrap_spread_elas_primary_commodity_price,0.1289816104690966,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
6,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
6,collection_elas_scrap_price,0.0919734511924,% increase in collection corresponding with a 1% increase in scrap price
6,determining model structure,,
6,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
6,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
6,presimulate_n_years,20.0,"int, number of years in the past to simulate mining to establish baseline"
6,collection_rate_price_response,True,whether or not there should be a price response for collection rate
6,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
6,refinery_capacity_fraction_increase_mining,0.9969111969216984,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
6,mining only,,
6,primary_ore_grade_mean,2.295656,Ore grade mean for lognormal distribution
6,use_ml_to_accelerate,False,
6,ml_accelerate_initialize_years,20,
6,ml_accelerate_every_n_years,5,
6,incentive_tuning_option,pid-2019,
6,internal_price_formation,False,
6,primary_production_mean,4.805382,
6,primary_production_var,1.6164269238044757,
6,primary_ore_grade_var,0.7426432521742858,
6,incentive_opening_probability,0.0720624138495827,
6,incentive_require_tune_years,20.0,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
6,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
6,end_calibrate_years,20.0,
6,start_calibrate_years,5.0,
6,ramp_up_cu,0.4,
6,mine_cu_margin_elas,0.8948755798651139,
6,mine_cost_price_elas,0,
6,mine_cost_og_elas,-0.777806552798504,
6,mine_cost_change_per_year,-3.740910728161924,
6,incentive_mine_cost_change_per_year,-3.740910728161924,
6,primary_price_resources_contained_elas,0.3343264918897382,
6,close_price_method,max,
6,close_years_back,3,
6,close_probability_split_max,0.3,
6,close_probability_split_mean,0.5,
6,close_probability_split_min,0.2,
6,primary_oge_scale,0.1528055914484447,
6,initial_ore_grade_decline,-0.0700269220814187,
6,annual_reserves_ratio_with_initial_production_const,1.1,
6,primary_overhead_const,0,
6,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
6,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
6,demand only,,
6,commodity,Pb,notAu
6,sector_specific_dematerialization_tech_growth,-0.0095976260850377,
6,sector_specific_price_response,-0.3337710694268587,
6,region_specific_price_response,-0.3337710694268587,
6,intensity_response_to_gdp,0.2078244307231749,
6,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
6,scenario_type,,"empty string, scrap supply, scrap demand, or both"
6,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
6,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
6,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
6,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
6,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
6,direct_melt_alt,False,
6,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
6,secondary_refined_alt,False,
6,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,scenario_name,,
6,historical_growth_rate,0.075,
6,sector_dist_construction,0.05,
6,sector_dist_electrical,1e-06,
6,sector_dist_industrial,0.09,
6,sector_dist_other,0.059998999999999955,
6,sector_dist_transport,0.8,
6,fabrication_efficiency_construction,0.797,
6,fabrication_efficiency_electrical,0.797,
6,fabrication_efficiency_industrial,0.797,
6,fabrication_efficiency_other,0.797,
6,fabrication_efficiency_transport,0.797,
6,lifetime_mean_construction,50.0,
6,lifetime_mean_electrical,5.0,
6,lifetime_mean_industrial,20.0,
6,lifetime_mean_other,5.0,
6,lifetime_mean_transport,17.0,
6,lifetime_sigma_construction,15.0,
6,lifetime_sigma_electrical,1.5,
6,lifetime_sigma_industrial,6.0,
6,lifetime_sigma_other,1.0,
6,lifetime_sigma_transport,5.1,
6,collection_rate_target_construction,0.1,
6,collection_rate_target_electrical,0.1,
6,collection_rate_target_industrial,0.1,
6,collection_rate_target_other,0.1,
6,collection_rate_target_transport,0.993,
6,"Regional production fraction of total production, Global",1.0,
6,"Regional production fraction of total production, China",0.42,
6,"Secondary refinery fraction of recycled content, China",1.0,
6,"SX-EW fraction of production, Global",0.0,
6,"SX-EW fraction of production, China",0.0,
6,"Total production, Global",6683.54,
6,new_scrap_fraction,0.5,
6,primary_production,3099.54,
6,minetype_prod_frac_underground,0.6870252202977818,
6,minetype_prod_frac_openpit,0.2707383773928897,
6,minetype_prod_frac_tailings,0.023701002734731084,
6,minetype_prod_frac_stockpile,0.018535399574597388,
6,minetype_prod_frac_placer,0.0,
6,primary_overhead_regression2use,None,
6,hyperparam_set_number,0.0,
6,hyperparam_set_group,6.0,
7,random_state,20220208.0,random state/seed used for mine value generation
7,refining and demand,,
7,initial_demand,6482,initial overall demand
7,"Recycling input rate, Global",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Recycling input rate, China",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Secondary refinery fraction of recycled content, Global",1.0,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
7,china_fraction_demand,0.41769445814833084,"China fraction of demand, was 0.52645 for copper in 2019"
7,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
7,refining only,,
7,pri CU TCRC elas,0.1545774095010428,Capacity utilization at primary-only refineries
7,sec CU TCRC elas,0.2588595262588475,Capacity utilization at secondary-consuming refineries
7,pri CU price elas,0.3820049121728562,primary refinery capacity uitlization elasticity to primary commodity price
7,sec CU price elas,0.4306693453845129,secondary refinery capacity uitlization elasticity to primary commodity price
7,sec ratio TCRC elas,-0.4456949141295303,Secondary ratio elasticity to TCRC
7,sec ratio scrap spread elas,0.8768319468015048,Secondary ratio elasticity to scrap spread
7,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
7,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
7,price,,
7,primary_commodity_price,1410.846335,primary commodity price
7,initial_scrap_spread,308.644,scrap spread at simulation start
7,price elasticities,,
7,primary_commodity_price_elas_sd,-0.1969004984176723,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_sd,0.977646936387929,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_price,0.2989839726267018,TCRC elasticity to primary commodity price change
7,scrap_spread_elas_sd,0.2383666483778579,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
7,scrap_spread_elas_primary_commodity_price,0.3161876179354827,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
7,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
7,collection_elas_scrap_price,0.6058198234376322,% increase in collection corresponding with a 1% increase in scrap price
7,determining model structure,,
7,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
7,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
7,presimulate_n_years,20.0,"int, number of years in the past to simulate mining to establish baseline"
7,collection_rate_price_response,True,whether or not there should be a price response for collection rate
7,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
7,refinery_capacity_fraction_increase_mining,0.5570494561221643,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
7,mining only,,
7,primary_ore_grade_mean,2.295656,Ore grade mean for lognormal distribution
7,use_ml_to_accelerate,False,
7,ml_accelerate_initialize_years,20,
7,ml_accelerate_every_n_years,5,
7,incentive_tuning_option,pid-2019,
7,internal_price_formation,False,
7,primary_production_mean,4.805382,
7,primary_production_var,1.6164269238044757,
7,primary_ore_grade_var,0.7426432521742858,
7,incentive_opening_probability,0.0625186956021652,
7,incentive_require_tune_years,20.0,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
7,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
7,end_calibrate_years,20.0,
7,start_calibrate_years,5.0,
7,ramp_up_cu,0.4,
7,mine_cu_margin_elas,0.1319345576634663,
7,mine_cost_price_elas,0,
7,mine_cost_og_elas,-0.631118481168106,
7,mine_cost_change_per_year,-4.259432074991537,
7,incentive_mine_cost_change_per_year,-4.259432074991537,
7,primary_price_resources_contained_elas,0.9619026148159054,
7,close_price_method,max,
7,close_years_back,3,
7,close_probability_split_max,0.3,
7,close_probability_split_mean,0.5,
7,close_probability_split_min,0.2,
7,primary_oge_scale,0.1420277037787343,
7,initial_ore_grade_decline,-0.3214158400243517,
7,annual_reserves_ratio_with_initial_production_const,1.1,
7,primary_overhead_const,0,
7,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
7,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
7,demand only,,
7,commodity,Pb,notAu
7,sector_specific_dematerialization_tech_growth,0.0150728577766629,
7,sector_specific_price_response,-0.4166422959935762,
7,region_specific_price_response,-0.4166422959935762,
7,intensity_response_to_gdp,0.9522935092282888,
7,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
7,scenario_type,,"empty string, scrap supply, scrap demand, or both"
7,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
7,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
7,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
7,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
7,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,direct_melt_alt,False,
7,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,secondary_refined_alt,False,
7,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,scenario_name,,
7,historical_growth_rate,0.075,
7,sector_dist_construction,0.05,
7,sector_dist_electrical,1e-06,
7,sector_dist_industrial,0.09,
7,sector_dist_other,0.059998999999999955,
7,sector_dist_transport,0.8,
7,fabrication_efficiency_construction,0.797,
7,fabrication_efficiency_electrical,0.797,
7,fabrication_efficiency_industrial,0.797,
7,fabrication_efficiency_other,0.797,
7,fabrication_efficiency_transport,0.797,
7,lifetime_mean_construction,50.0,
7,lifetime_mean_electrical,5.0,
7,lifetime_mean_industrial,20.0,
7,lifetime_mean_other,5.0,
7,lifetime_mean_transport,17.0,
7,lifetime_sigma_construction,15.0,
7,lifetime_sigma_electrical,1.5,
7,lifetime_sigma_industrial,6.0,
7,lifetime_sigma_other,1.0,
7,lifetime_sigma_transport,5.1,
7,collection_rate_target_construction,0.1,
7,collection_rate_target_electrical,0.1,
7,collection_rate_target_industrial,0.1,
7,collection_rate_target_other,0.1,
7,collection_rate_target_transport,0.993,
7,"Regional production fraction of total production, Global",1.0,
7,"Regional production fraction of total production, China",0.42,
7,"Secondary refinery fraction of recycled content, China",1.0,
7,"SX-EW fraction of production, Global",0.0,
7,"SX-EW fraction of production, China",0.0,
7,"Total production, Global",6683.54,
7,new_scrap_fraction,0.5,
7,primary_production,3099.54,
7,minetype_prod_frac_underground,0.6870252202977818,
7,minetype_prod_frac_openpit,0.2707383773928897,
7,minetype_prod_frac_tailings,0.023701002734731084,
7,minetype_prod_frac_stockpile,0.018535399574597388,
7,minetype_prod_frac_placer,0.0,
7,primary_overhead_regression2use,None,
7,hyperparam_set_number,0.0,
7,hyperparam_set_group,7.0,
8,random_state,20220208.0,random state/seed used for mine value generation
8,refining and demand,,
8,initial_demand,6482,initial overall demand
8,"Recycling input rate, Global",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Recycling input rate, China",0.5529157667386609,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Secondary refinery fraction of recycled content, Global",1.0,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
8,china_fraction_demand,0.41769445814833084,"China fraction of demand, was 0.52645 for copper in 2019"
8,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
8,refining only,,
8,pri CU TCRC elas,0.266263333426158,Capacity utilization at primary-only refineries
8,sec CU TCRC elas,0.1380911830139213,Capacity utilization at secondary-consuming refineries
8,pri CU price elas,0.1633403193332487,primary refinery capacity uitlization elasticity to primary commodity price
8,sec CU price elas,0.8976941167995802,secondary refinery capacity uitlization elasticity to primary commodity price
8,sec ratio TCRC elas,-0.6049982465908327,Secondary ratio elasticity to TCRC
8,sec ratio scrap spread elas,0.0793352344192526,Secondary ratio elasticity to scrap spread
8,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
