,,Value,Notes
6,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
6,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
6,price,,
6,primary_commodity_price,4911.4796432,primary commodity price
6,initial_scrap_spread,47972.639999999956,scrap spread at simulation start
6,price elasticities,,
6,primary_commodity_price_elas_sd,-0.8906970619735174,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
6,tcrc_elas_sd,0.3177426725565109,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
6,tcrc_elas_price,0.9098011971601986,TCRC elasticity to primary commodity price change
6,scrap_spread_elas_sd,0.0798241092301202,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
6,scrap_spread_elas_primary_commodity_price,0.8564091423504635,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
6,direct_melt_elas_scrap_spread,0.6507841028725295,direct melt demand elasticity to scrap spread
6,collection_elas_scrap_price,0.158432353109871,% increase in collection corresponding with a 1% increase in scrap price
6,determining model structure,,
6,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
6,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
6,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
6,collection_rate_price_response,True,whether or not there should be a price response for collection rate
6,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
6,refinery_capacity_fraction_increase_mining,0.925634911900148,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
6,mining only,,
6,primary_ore_grade_mean,0.016863,Ore grade mean for lognormal distribution
6,use_ml_to_accelerate,False,
6,ml_accelerate_initialize_years,20,
6,ml_accelerate_every_n_years,5,
6,incentive_tuning_option,pid-2019,
6,internal_price_formation,False,
6,primary_production_mean,0.080508,
6,primary_production_var,1.079088040893791,
6,primary_ore_grade_var,0.7699519465525105,
6,incentive_opening_probability,0.0083473059126313,
6,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
6,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
6,end_calibrate_years,20,
6,start_calibrate_years,5,
6,ramp_up_cu,0.4,
6,mine_cu_margin_elas,0.0814961818721958,
6,mine_cost_price_elas,0,
6,mine_cost_og_elas,-0.2757501229100872,
6,mine_cost_change_per_year,1.7403139918965334,
6,incentive_mine_cost_change_per_year,1.7403139918965334,
6,primary_price_resources_contained_elas,0.3842461756293324,
6,close_price_method,max,
6,close_years_back,3,
6,close_probability_split_max,0.3,
6,close_probability_split_mean,0.5,
6,close_probability_split_min,0.2,
6,primary_oge_scale,0.0514213669675837,
6,initial_ore_grade_decline,-0.3040031000793155,
6,annual_reserves_ratio_with_initial_production_const,1.1,
6,primary_overhead_const,0,
6,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
6,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
6,demand only,,
6,commodity,Ag,notAu
6,sector_specific_dematerialization_tech_growth,0.0306545317930632,
6,sector_specific_price_response,-0.4887966662543475,
6,region_specific_price_response,-0.4887966662543475,
6,intensity_response_to_gdp,-0.4956354882158617,
6,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
6,scenario_type,,"empty string, scrap supply, scrap demand, or both"
6,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
6,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
6,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
6,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
6,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
6,direct_melt_alt,False,
6,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
6,secondary_refined_alt,False,
6,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
6,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
6,scenario_name,,
6,Byproduct status,"20% Cu, 13% Au, 35% Pb/Zn, 32% Ag",
6,historical_growth_rate,0.024,
6,sector_dist_construction,0.5598441862602805,
6,sector_dist_electrical,1e-06,
6,sector_dist_industrial,0.1753265602322206,
6,sector_dist_other,0.05911949685534591,
6,sector_dist_transport,0.20561199806482824,
6,fabrication_efficiency_construction,0.824,
6,fabrication_efficiency_electrical,0.824,
6,fabrication_efficiency_industrial,0.824,
6,fabrication_efficiency_other,0.824,
6,fabrication_efficiency_transport,0.824,
6,lifetime_mean_construction,50,
6,lifetime_mean_electrical,3,
6,lifetime_mean_industrial,30,
6,lifetime_mean_other,15,
6,lifetime_mean_transport,35,
6,lifetime_sigma_construction,15,
6,lifetime_sigma_electrical,0.8999999999999999,
6,lifetime_sigma_industrial,9,
6,lifetime_sigma_other,3,
6,lifetime_sigma_transport,10.5,
6,collection_rate_target_construction,0.5,
6,collection_rate_target_electrical,0.125,
6,collection_rate_target_industrial,0.95,
6,collection_rate_target_other,0.2,
6,collection_rate_target_transport,0.95,
6,"Regional production fraction of total production, Global",1,
6,"Regional production fraction of total production, China",0.13,
6,"Secondary refinery fraction of recycled content, China",0.8971940009675858,
6,"SX-EW fraction of production, Global",0.00081,
6,"SX-EW fraction of production, China",0.00081,
6,"Total production, Global",22.25605017851423,
6,new_scrap_fraction,0.5,
6,primary_production,17.185491612221373,
6,minetype_prod_frac_underground,0.5666011928705647,
6,minetype_prod_frac_openpit,0.37476819923156995,
6,minetype_prod_frac_tailings,0.03271486180472375,
6,minetype_prod_frac_stockpile,0.025156055840595024,
6,minetype_prod_frac_placer,0.0007596902525465871,
6,primary_overhead_regression2use,None,
6,hyperparam_set_number,0.0,
6,hyperparam_set_group,6.0,
7,random_state,20220208.0,random state/seed used for mine value generation
7,refining and demand,,
7,initial_demand,23.772602886730695,initial overall demand
7,"Recycling input rate, Global",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Recycling input rate, China",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
7,"Secondary refinery fraction of recycled content, Global",0.8971940009675858,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
7,china_fraction_demand,0.175,"China fraction of demand, was 0.52645 for copper in 2019"
7,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
7,refining only,,
7,pri CU TCRC elas,0.6537575635478187,Capacity utilization at primary-only refineries
7,sec CU TCRC elas,0.1803303808868599,Capacity utilization at secondary-consuming refineries
7,pri CU price elas,0.131635008038508,primary refinery capacity uitlization elasticity to primary commodity price
7,sec CU price elas,0.771422243460783,secondary refinery capacity uitlization elasticity to primary commodity price
7,sec ratio TCRC elas,-0.6239416906873272,Secondary ratio elasticity to TCRC
7,sec ratio scrap spread elas,0.4383280323533469,Secondary ratio elasticity to scrap spread
7,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
7,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
7,price,,
7,primary_commodity_price,4911.4796432,primary commodity price
7,initial_scrap_spread,47972.639999999956,scrap spread at simulation start
7,price elasticities,,
7,primary_commodity_price_elas_sd,-0.6884488530831046,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_sd,0.3344098694272501,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
7,tcrc_elas_price,0.3146240420655209,TCRC elasticity to primary commodity price change
7,scrap_spread_elas_sd,0.2733288225775148,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
7,scrap_spread_elas_primary_commodity_price,0.0631344312766569,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
7,direct_melt_elas_scrap_spread,0.1525379222007447,direct melt demand elasticity to scrap spread
7,collection_elas_scrap_price,0.0176692487411456,% increase in collection corresponding with a 1% increase in scrap price
7,determining model structure,,
7,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
7,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
7,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
7,collection_rate_price_response,True,whether or not there should be a price response for collection rate
7,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
7,refinery_capacity_fraction_increase_mining,0.0094778922916775,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
7,mining only,,
7,primary_ore_grade_mean,0.016863,Ore grade mean for lognormal distribution
7,use_ml_to_accelerate,False,
7,ml_accelerate_initialize_years,20,
7,ml_accelerate_every_n_years,5,
7,incentive_tuning_option,pid-2019,
7,internal_price_formation,False,
7,primary_production_mean,0.080508,
7,primary_production_var,1.079088040893791,
7,primary_ore_grade_var,0.7699519465525105,
7,incentive_opening_probability,0.0816408896968124,
7,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
7,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
7,end_calibrate_years,20,
7,start_calibrate_years,5,
7,ramp_up_cu,0.4,
7,mine_cu_margin_elas,0.649504715954798,
7,mine_cost_price_elas,0,
7,mine_cost_og_elas,-0.6646049867764292,
7,mine_cost_change_per_year,3.7530133524962,
7,incentive_mine_cost_change_per_year,3.7530133524962,
7,primary_price_resources_contained_elas,0.4992684624584723,
7,close_price_method,max,
7,close_years_back,3,
7,close_probability_split_max,0.3,
7,close_probability_split_mean,0.5,
7,close_probability_split_min,0.2,
7,primary_oge_scale,0.0199170525904417,
7,initial_ore_grade_decline,-0.7326604546737053,
7,annual_reserves_ratio_with_initial_production_const,1.1,
7,primary_overhead_const,0,
7,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
7,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
7,demand only,,
7,commodity,Ag,notAu
7,sector_specific_dematerialization_tech_growth,-0.0202466601646065,
7,sector_specific_price_response,-0.0669473082525072,
7,region_specific_price_response,-0.0669473082525072,
7,intensity_response_to_gdp,0.3427314480703129,
7,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
7,scenario_type,,"empty string, scrap supply, scrap demand, or both"
7,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
7,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
7,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
7,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
7,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,direct_melt_alt,False,
7,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
7,secondary_refined_alt,False,
7,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
7,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
7,scenario_name,,
7,Byproduct status,"20% Cu, 13% Au, 35% Pb/Zn, 32% Ag",
7,historical_growth_rate,0.024,
7,sector_dist_construction,0.5598441862602805,
7,sector_dist_electrical,1e-06,
7,sector_dist_industrial,0.1753265602322206,
7,sector_dist_other,0.05911949685534591,
7,sector_dist_transport,0.20561199806482824,
7,fabrication_efficiency_construction,0.824,
7,fabrication_efficiency_electrical,0.824,
7,fabrication_efficiency_industrial,0.824,
7,fabrication_efficiency_other,0.824,
7,fabrication_efficiency_transport,0.824,
7,lifetime_mean_construction,50,
7,lifetime_mean_electrical,3,
7,lifetime_mean_industrial,30,
7,lifetime_mean_other,15,
7,lifetime_mean_transport,35,
7,lifetime_sigma_construction,15,
7,lifetime_sigma_electrical,0.8999999999999999,
7,lifetime_sigma_industrial,9,
7,lifetime_sigma_other,3,
7,lifetime_sigma_transport,10.5,
7,collection_rate_target_construction,0.5,
7,collection_rate_target_electrical,0.125,
7,collection_rate_target_industrial,0.95,
7,collection_rate_target_other,0.2,
7,collection_rate_target_transport,0.95,
7,"Regional production fraction of total production, Global",1,
7,"Regional production fraction of total production, China",0.13,
7,"Secondary refinery fraction of recycled content, China",0.8971940009675858,
7,"SX-EW fraction of production, Global",0.00081,
7,"SX-EW fraction of production, China",0.00081,
7,"Total production, Global",22.25605017851423,
7,new_scrap_fraction,0.5,
7,primary_production,17.185491612221373,
7,minetype_prod_frac_underground,0.5666011928705647,
7,minetype_prod_frac_openpit,0.37476819923156995,
7,minetype_prod_frac_tailings,0.03271486180472375,
7,minetype_prod_frac_stockpile,0.025156055840595024,
7,minetype_prod_frac_placer,0.0007596902525465871,
7,primary_overhead_regression2use,None,
7,hyperparam_set_number,0.0,
7,hyperparam_set_group,7.0,
8,random_state,20220208.0,random state/seed used for mine value generation
8,refining and demand,,
8,initial_demand,23.772602886730695,initial overall demand
8,"Recycling input rate, Global",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Recycling input rate, China",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
8,"Secondary refinery fraction of recycled content, Global",0.8971940009675858,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
8,china_fraction_demand,0.175,"China fraction of demand, was 0.52645 for copper in 2019"
8,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
8,refining only,,
8,pri CU TCRC elas,0.7529316217955342,Capacity utilization at primary-only refineries
8,sec CU TCRC elas,0.4722990423493221,Capacity utilization at secondary-consuming refineries
8,pri CU price elas,0.94016079438155,primary refinery capacity uitlization elasticity to primary commodity price
8,sec CU price elas,0.0158554314941244,secondary refinery capacity uitlization elasticity to primary commodity price
8,sec ratio TCRC elas,-0.8610349956545952,Secondary ratio elasticity to TCRC
8,sec ratio scrap spread elas,0.1047262618114692,Secondary ratio elasticity to scrap spread
8,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
8,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
8,price,,
8,primary_commodity_price,4911.4796432,primary commodity price
8,initial_scrap_spread,47972.639999999956,scrap spread at simulation start
8,price elasticities,,
8,primary_commodity_price_elas_sd,-0.4251888953267989,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
8,tcrc_elas_sd,0.2855893957280099,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
8,tcrc_elas_price,0.9738037848798404,TCRC elasticity to primary commodity price change
8,scrap_spread_elas_sd,0.2252086426658289,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
8,scrap_spread_elas_primary_commodity_price,0.94059314943308,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
8,direct_melt_elas_scrap_spread,0.8394631010833123,direct melt demand elasticity to scrap spread
8,collection_elas_scrap_price,0.4202407541351453,% increase in collection corresponding with a 1% increase in scrap price
8,determining model structure,,
8,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
8,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
8,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
8,collection_rate_price_response,True,whether or not there should be a price response for collection rate
8,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
8,refinery_capacity_fraction_increase_mining,0.5101279230581555,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
8,mining only,,
8,primary_ore_grade_mean,0.016863,Ore grade mean for lognormal distribution
8,use_ml_to_accelerate,False,
8,ml_accelerate_initialize_years,20,
8,ml_accelerate_every_n_years,5,
8,incentive_tuning_option,pid-2019,
8,internal_price_formation,False,
8,primary_production_mean,0.080508,
8,primary_production_var,1.079088040893791,
8,primary_ore_grade_var,0.7699519465525105,
8,incentive_opening_probability,0.1134620735328181,
8,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
8,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
8,end_calibrate_years,20,
8,start_calibrate_years,5,
8,ramp_up_cu,0.4,
8,mine_cu_margin_elas,0.6561431762617456,
8,mine_cost_price_elas,0,
8,mine_cost_og_elas,-0.3549210361487812,
8,mine_cost_change_per_year,3.4454563358963206,
8,incentive_mine_cost_change_per_year,3.4454563358963206,
8,primary_price_resources_contained_elas,0.0415058032288745,
8,close_price_method,max,
8,close_years_back,3,
8,close_probability_split_max,0.3,
8,close_probability_split_mean,0.5,
8,close_probability_split_min,0.2,
8,primary_oge_scale,0.0333990264519155,
8,initial_ore_grade_decline,-0.6899287883634725,
8,annual_reserves_ratio_with_initial_production_const,1.1,
8,primary_overhead_const,0,
8,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
8,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
8,demand only,,
8,commodity,Ag,notAu
8,sector_specific_dematerialization_tech_growth,0.0160581805241482,
8,sector_specific_price_response,-0.5620606709071096,
8,region_specific_price_response,-0.5620606709071096,
8,intensity_response_to_gdp,-0.4882523792943141,
8,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
8,scenario_type,,"empty string, scrap supply, scrap demand, or both"
8,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
8,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
8,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
8,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
8,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
8,direct_melt_alt,False,
8,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
8,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
8,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
8,secondary_refined_alt,False,
8,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
8,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
8,scenario_name,,
8,Byproduct status,"20% Cu, 13% Au, 35% Pb/Zn, 32% Ag",
8,historical_growth_rate,0.024,
8,sector_dist_construction,0.5598441862602805,
8,sector_dist_electrical,1e-06,
8,sector_dist_industrial,0.1753265602322206,
8,sector_dist_other,0.05911949685534591,
8,sector_dist_transport,0.20561199806482824,
8,fabrication_efficiency_construction,0.824,
8,fabrication_efficiency_electrical,0.824,
8,fabrication_efficiency_industrial,0.824,
8,fabrication_efficiency_other,0.824,
8,fabrication_efficiency_transport,0.824,
8,lifetime_mean_construction,50,
8,lifetime_mean_electrical,3,
8,lifetime_mean_industrial,30,
8,lifetime_mean_other,15,
8,lifetime_mean_transport,35,
8,lifetime_sigma_construction,15,
8,lifetime_sigma_electrical,0.8999999999999999,
8,lifetime_sigma_industrial,9,
8,lifetime_sigma_other,3,
8,lifetime_sigma_transport,10.5,
8,collection_rate_target_construction,0.5,
8,collection_rate_target_electrical,0.125,
8,collection_rate_target_industrial,0.95,
8,collection_rate_target_other,0.2,
8,collection_rate_target_transport,0.95,
8,"Regional production fraction of total production, Global",1,
8,"Regional production fraction of total production, China",0.13,
8,"Secondary refinery fraction of recycled content, China",0.8971940009675858,
8,"SX-EW fraction of production, Global",0.00081,
8,"SX-EW fraction of production, China",0.00081,
8,"Total production, Global",22.25605017851423,
8,new_scrap_fraction,0.5,
8,primary_production,17.185491612221373,
8,minetype_prod_frac_underground,0.5666011928705647,
8,minetype_prod_frac_openpit,0.37476819923156995,
8,minetype_prod_frac_tailings,0.03271486180472375,
8,minetype_prod_frac_stockpile,0.025156055840595024,
8,minetype_prod_frac_placer,0.0007596902525465871,
8,primary_overhead_regression2use,None,
8,hyperparam_set_number,0.0,
8,hyperparam_set_group,8.0,
9,random_state,20220208.0,random state/seed used for mine value generation
9,refining and demand,,
9,initial_demand,23.772602886730695,initial overall demand
9,"Recycling input rate, Global",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
9,"Recycling input rate, China",0.21329421058571268,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
9,"Secondary refinery fraction of recycled content, Global",0.8971940009675858,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
9,china_fraction_demand,0.175,"China fraction of demand, was 0.52645 for copper in 2019"
9,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
9,refining only,,
9,pri CU TCRC elas,0.9531806730617636,Capacity utilization at primary-only refineries
9,sec CU TCRC elas,0.9566813252965032,Capacity utilization at secondary-consuming refineries
9,pri CU price elas,0.982535628617079,primary refinery capacity uitlization elasticity to primary commodity price
9,sec CU price elas,0.1469419359129019,secondary refinery capacity uitlization elasticity to primary commodity price
9,sec ratio TCRC elas,-0.1914402697893356,Secondary ratio elasticity to TCRC
9,sec ratio scrap spread elas,0.3856941505892484,Secondary ratio elasticity to scrap spread
9,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
9,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
9,price,,
9,primary_commodity_price,4911.4796432,primary commodity price
9,initial_scrap_spread,47972.639999999956,scrap spread at simulation start
9,price elasticities,,
9,primary_commodity_price_elas_sd,-0.6008389497711801,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
9,tcrc_elas_sd,0.5346249940891066,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
9,tcrc_elas_price,0.9771816153313204,TCRC elasticity to primary commodity price change
9,scrap_spread_elas_sd,0.7659063954437186,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
9,scrap_spread_elas_primary_commodity_price,0.4585784064641022,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
9,direct_melt_elas_scrap_spread,0.819646793726535,direct melt demand elasticity to scrap spread
9,collection_elas_scrap_price,0.0331318117899365,% increase in collection corresponding with a 1% increase in scrap price
9,determining model structure,,
9,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
9,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
9,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
9,collection_rate_price_response,True,whether or not there should be a price response for collection rate
9,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
9,refinery_capacity_fraction_increase_mining,0.5802653956407454,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
9,mining only,,
9,primary_ore_grade_mean,0.016863,Ore grade mean for lognormal distribution
9,use_ml_to_accelerate,False,
9,ml_accelerate_initialize_years,20,
9,ml_accelerate_every_n_years,5,
9,incentive_tuning_option,pid-2019,
9,internal_price_formation,False,
9,primary_production_mean,0.080508,
9,primary_production_var,1.079088040893791,
9,primary_ore_grade_var,0.7699519465525105,
9,incentive_opening_probability,0.0455172759388868,
9,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
9,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
9,end_calibrate_years,20,
9,start_calibrate_years,5,
9,ramp_up_cu,0.4,
9,mine_cu_margin_elas,0.001308546212573,
9,mine_cost_price_elas,0,
